Data_year,Type_habitat,loyer_median,loyer_moyen,loyer_mensuel_median,surface_moyenne,nombre_observations,Ville
2024.0,Appartement,"9,6","9,6",642.0,69.0,406.0,Lyon
2024.0,Appartement,"8,7","8,5",750.0,89.0,246.0,Lyon
2024.0,Appartement,"11,2","10,5",594.0,59.0,526.0,Lyon
2024.0,Appartement,,,,,46.0,Lyon
2024.0,Appartement,"12,0","11,7",540.0,46.0,182.0,Lyon
2024.0,Appartement,"9,5","9,7",642.0,67.0,200.0,Lyon
2024.0,Appartement,"11,3","10,1",776.0,81.0,98.0,Lyon
2024.0,Appartement,"10,4","9,8",640.0,65.0,1100.0,Lyon
2024.0,Appartement,"13,3","13,2",399.0,29.0,92.0,Lyon
2024.0,Appartement,"11,8","11,5",530.0,48.0,356.0,Lyon
2024.0,Appartement,"9,6","9,6",642.0,69.0,406.0,Lyon
2024.0,Appartement,"8,7","8,5",750.0,89.0,246.0,Lyon
2024.0,Appartement,"10,7","9,8",580.0,63.0,659.0,Lyon
2024.0,Appartement,"14,3","13,9",320.0,26.0,70.0,Lyon
2024.0,Appartement,"11,8","11,6",530.0,47.0,232.0,Lyon
2024.0,Appartement,"10,0","9,8",647.0,69.0,232.0,Lyon
2024.0,Appartement,"8,1","7,8",774.0,100.0,125.0,Lyon
2024.0,Appartement,"10,9","10,2",538.0,54.0,232.0,Lyon
2024.0,Appartement,"10,6","9,7",580.0,65.0,427.0,Lyon
2024.0,Appartement,"9,5","10,0",624.0,60.0,274.0,Lyon
2024.0,Appartement,,,,,12.0,Lyon
2024.0,Appartement,,,,,43.0,Lyon
2024.0,Appartement,"9,5","10,3",560.0,58.0,114.0,Lyon
2024.0,Appartement,"8,2","8,3",700.0,81.0,105.0,Lyon
2024.0,Appartement,"8,9","8,7",600.0,71.0,71.0,Lyon
2024.0,Appartement,"9,5","10,2",640.0,59.0,203.0,Lyon
2024.0,Appartement,"8,2","8,6",642.0,72.0,154.0,Lyon
2024.0,Appartement,,,,,19.0,Lyon
2024.0,Appartement,,,,,36.0,Lyon
2024.0,Appartement,,,,,44.0,Lyon
2024.0,Appartement,"8,9","9,0",744.0,88.0,55.0,Lyon
2024.0,Appartement,,,,,32.0,Lyon
2024.0,Appartement,"7,6","8,3",642.0,73.0,122.0,Lyon
2024.0,Appartement,"11,1","10,3",599.0,58.0,265.0,Lyon
2024.0,Appartement,,,,,18.0,Lyon
2024.0,Appartement,"11,1","10,2",520.0,47.0,104.0,Lyon
2024.0,Appartement,"10,6","10,3",686.0,67.0,110.0,Lyon
2024.0,Appartement,,,,,33.0,Lyon
2024.0,Appartement,"11,5","11,7",690.0,59.0,100.0,Lyon
2024.0,Appartement,"10,8","9,8",565.0,57.0,165.0,Lyon
2024.0,Appartement,"11,5","11,1",760.0,65.0,274.0,Lyon
2024.0,Appartement,,,,,19.0,Lyon
2024.0,Appartement,"12,7","12,6",589.0,52.0,123.0,Lyon
2024.0,Appartement,"10,3","10,1",770.0,72.0,106.0,Lyon
2024.0,Appartement,,,,,26.0,Lyon
2024.0,Appartement,"12,5","12,3",776.0,56.0,91.0,Lyon
2024.0,Appartement,"11,0","10,7",760.0,68.0,183.0,Lyon
2024.0,Appartement,"10,7","9,8",580.0,63.0,659.0,Lyon
2024.0,Appartement,"14,3","13,9",320.0,26.0,70.0,Lyon
2024.0,Appartement,"11,8","11,6",530.0,47.0,232.0,Lyon
2024.0,Appartement,"10,0","9,8",647.0,69.0,232.0,Lyon
2024.0,Appartement,"8,1","7,8",774.0,100.0,125.0,Lyon
2024.0,Appartement,"10,9","10,2",538.0,54.0,232.0,Lyon
2024.0,Appartement,"10,6","9,7",580.0,65.0,427.0,Lyon
2024.0,Appartement,"9,5","10,0",624.0,60.0,274.0,Lyon
2024.0,Appartement,,,,,12.0,Lyon
2024.0,Appartement,,,,,43.0,Lyon
2024.0,Appartement,"9,5","10,3",560.0,58.0,114.0,Lyon
2024.0,Appartement,"8,2","8,3",700.0,81.0,105.0,Lyon
2024.0,Appartement,"8,9","8,7",600.0,71.0,71.0,Lyon
2024.0,Appartement,"9,5","10,2",640.0,59.0,203.0,Lyon
2024.0,Appartement,"8,2","8,6",642.0,72.0,154.0,Lyon
2024.0,Appartement,,,,,19.0,Lyon
2024.0,Appartement,,,,,36.0,Lyon
2024.0,Appartement,,,,,44.0,Lyon
2024.0,Appartement,"8,9","9,0",744.0,88.0,55.0,Lyon
2024.0,Appartement,,,,,32.0,Lyon
2024.0,Appartement,"7,6","8,3",642.0,73.0,122.0,Lyon
2024.0,Appartement,"11,1","10,3",599.0,58.0,265.0,Lyon
2024.0,Appartement,,,,,18.0,Lyon
2024.0,Appartement,"11,1","10,2",520.0,47.0,104.0,Lyon
2024.0,Appartement,"10,6","10,3",686.0,67.0,110.0,Lyon
2024.0,Appartement,,,,,33.0,Lyon
2024.0,Appartement,"11,5","11,7",690.0,59.0,100.0,Lyon
2024.0,Appartement,"10,8","9,8",565.0,57.0,165.0,Lyon
2024.0,Appartement,"11,5","11,1",760.0,65.0,274.0,Lyon
2024.0,Appartement,,,,,19.0,Lyon
2024.0,Appartement,"12,7","12,6",589.0,52.0,123.0,Lyon
2024.0,Appartement,"10,3","10,1",770.0,72.0,106.0,Lyon
2024.0,Appartement,,,,,26.0,Lyon
2024.0,Appartement,"12,5","12,3",776.0,56.0,91.0,Lyon
2024.0,Appartement,"11,0","10,7",760.0,68.0,183.0,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Maison,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,Appartement,,,,,,Lyon
2024.0,,"13,2","12,7",700.0,60.0,28799.0,Marseille
2024.0,,"13,3","13,0",780.0,62.0,597.0,Marseille
2024.0,,"11,1","11,2",1000.0,96.0,3713.0,Marseille
2024.0,,"12,1","11,6",1200.0,108.0,706.0,Marseille
2024.0,,"17,5","17,3",480.0,28.0,4662.0,Marseille
2024.0,,"14,6","14,4",610.0,43.0,10633.0,Marseille
2024.0,,"12,1","12,2",750.0,64.0,9194.0,Marseille
2024.0,,"10,7","10,9",900.0,89.0,3007.0,Marseille
2024.0,,"17,5","17,3",480.0,28.0,4690.0,Marseille
2024.0,,"14,7","14,5",610.0,43.0,10780.0,Marseille
2024.0,,"12,2","12,2",762.0,65.0,9616.0,Marseille
2024.0,,"12,5","12,0",976.0,87.0,1303.0,Marseille
2024.0,,"17,5","17,3",480.0,28.0,4662.0,Marseille
2024.0,,"14,6","14,4",610.0,43.0,10633.0,Marseille
2024.0,,"12,1","12,2",750.0,64.0,9194.0,Marseille
2024.0,,"10,7","10,9",900.0,89.0,3007.0,Marseille
2024.0,,"17,5","17,3",480.0,28.0,4690.0,Marseille
2024.0,,"14,7","14,5",610.0,43.0,10780.0,Marseille
2024.0,,"12,2","12,2",762.0,65.0,9616.0,Marseille
2024.0,,"11,1","11,2",1000.0,96.0,3713.0,Marseille
2024.0,,"14,3","13,9",702.0,57.0,8576.0,Marseille
2024.0,,"12,1","12,4",1138.0,99.0,848.0,Marseille
2024.0,,"19,7","19,2",500.0,26.0,1649.0,Marseille
2024.0,,"15,4","15,3",630.0,42.0,3435.0,Marseille
2024.0,,"13,0","13,0",810.0,64.0,2644.0,Marseille
2024.0,,"12,8","12,3",700.0,61.0,20223.0,Marseille
2024.0,,"10,8","10,9",976.0,96.0,2865.0,Marseille
2024.0,,"16,7","16,6",470.0,29.0,3041.0,Marseille
2024.0,,"14,4","14,1",600.0,43.0,7345.0,Marseille
2024.0,,"11,9","11,9",750.0,65.0,6972.0,Marseille
2024.0,,"14,3","13,9",702.0,57.0,8576.0,Marseille
2024.0,,"13,9","13,5",1138.0,89.0,331.0,Marseille
2024.0,,"19,7","19,2",500.0,26.0,1642.0,Marseille
2024.0,,"15,4","15,3",629.0,42.0,3409.0,Marseille
2024.0,,"13,0","13,1",801.0,63.0,2531.0,Marseille
2024.0,,"11,3","11,6",969.0,93.0,663.0,Marseille
2024.0,,"19,7","19,2",500.0,26.0,1649.0,Marseille
2024.0,,"15,4","15,3",630.0,42.0,3435.0,Marseille
2024.0,,"13,0","13,0",810.0,64.0,2644.0,Marseille
2024.0,,"12,1","12,4",1138.0,99.0,848.0,Marseille
2024.0,,"12,8","12,3",700.0,61.0,20223.0,Marseille
2024.0,,"12,4","11,7",945.0,86.0,972.0,Marseille
2024.0,,"16,7","16,6",470.0,29.0,3020.0,Marseille
2024.0,,"14,3","14,1",600.0,43.0,7224.0,Marseille
2024.0,,"11,8","11,8",745.0,64.0,6663.0,Marseille
2024.0,,"10,6","10,7",877.0,88.0,2344.0,Marseille
2024.0,,"16,7","16,6",470.0,29.0,3041.0,Marseille
2024.0,,"14,4","14,1",600.0,43.0,7345.0,Marseille
2024.0,,"11,9","11,9",750.0,65.0,6972.0,Marseille
2024.0,,"10,8","10,9",976.0,96.0,2865.0,Marseille
2024.0,,"12,9","12,2",630.0,57.0,8800.0,Marseille
2024.0,,"10,6","10,2",970.0,104.0,838.0,Marseille
2024.0,,"16,9","16,8",478.0,29.0,1902.0,Marseille
2024.0,,"14,0","13,7",580.0,43.0,3646.0,Marseille
2024.0,,"11,6","11,5",730.0,65.0,2414.0,Marseille
2024.0,,"14,2","13,3",650.0,54.0,2475.0,Marseille
2024.0,,"13,9","11,0",780.0,72.0,52.0,Marseille
2024.0,,,,,,30.0,Marseille
2024.0,,"20,0","19,4",492.0,26.0,657.0,Marseille
2024.0,,"14,8","14,6",590.0,41.0,1058.0,Marseille
2024.0,,"12,7","12,7",784.0,63.0,554.0,Marseille
2024.0,,"11,2","11,2",1263.0,121.0,124.0,Marseille
2024.0,,"12,5","11,9",630.0,57.0,6325.0,Marseille
2024.0,,"12,5","12,8",750.0,60.0,173.0,Marseille
2024.0,,"10,7","9,9",980.0,104.0,119.0,Marseille
2024.0,,"16,5","15,8",465.0,30.0,1235.0,Marseille
2024.0,,"13,5","13,4",568.0,43.0,2530.0,Marseille
2024.0,,"11,2","11,2",705.0,64.0,1703.0,Marseille
2024.0,,"10,0","10,0",850.0,96.0,565.0,Marseille
2024.0,,"12,2","12,2",685.0,60.0,6030.0,Marseille
2024.0,,"10,7","11,1",871.0,87.0,1091.0,Marseille
2024.0,,"17,2","17,7",480.0,27.0,795.0,Marseille
2024.0,,"14,0","14,2",599.0,42.0,1722.0,Marseille
2024.0,,"11,6","11,6",720.0,64.0,2422.0,Marseille
2024.0,,"13,5","13,5",720.0,58.0,1565.0,Marseille
2024.0,,,,,,34.0,Marseille
2024.0,,,,,,30.0,Marseille
2024.0,,"20,8","19,8",500.0,26.0,245.0,Marseille
2024.0,,"15,4","15,5",600.0,40.0,466.0,Marseille
2024.0,,"12,6","12,7",790.0,63.0,578.0,Marseille
2024.0,,"11,3","11,5",900.0,78.0,212.0,Marseille
2024.0,,"11,9","11,7",672.0,61.0,4465.0,Marseille
2024.0,,"11,7","11,7",750.0,63.0,112.0,Marseille
2024.0,,"9,2","9,9",1014.0,106.0,80.0,Marseille
2024.0,,"16,4","16,9",470.0,28.0,538.0,Marseille
2024.0,,"13,5","13,7",584.0,43.0,1222.0,Marseille
2024.0,,"11,4","11,3",700.0,64.0,1744.0,Marseille
2024.0,,"10,4","10,7",812.0,84.0,769.0,Marseille
2024.0,,"12,4","12,2",750.0,68.0,3216.0,Marseille
2024.0,,"10,8","11,2",998.0,97.0,715.0,Marseille
2024.0,,"17,3","17,1",500.0,29.0,709.0,Marseille
2024.0,,"14,2","14,0",630.0,46.0,873.0,Marseille
2024.0,,"11,8","11,9",760.0,67.0,919.0,Marseille
2024.0,,"13,5","13,5",760.0,64.0,922.0,Marseille
2024.0,,,,,,22.0,Marseille
2024.0,,,,,,45.0,Marseille
2024.0,,"19,6","19,0",490.0,26.0,241.0,Marseille
2024.0,,"14,4","14,6",650.0,46.0,244.0,Marseille
2024.0,,"12,4","12,7",775.0,65.0,243.0,Marseille
2024.0,,"11,1","11,8",998.0,93.0,127.0,Marseille
2024.0,,"12,0","11,7",747.0,69.0,2294.0,Marseille
2024.0,,"16,1","14,9",850.0,58.0,61.0,Marseille
2024.0,,"11,4","10,9",1220.0,115.0,148.0,Marseille
2024.0,,"16,7","16,3",520.0,30.0,464.0,Marseille
2024.0,,"13,3","13,3",620.0,47.0,609.0,Marseille
2024.0,,"11,4","11,4",740.0,67.0,617.0,Marseille
2024.0,,"10,3","10,7",850.0,86.0,395.0,Marseille
2024.0,,"14,4","13,9",770.0,61.0,2799.0,Marseille
2024.0,,"12,4","12,1",1185.0,101.0,345.0,Marseille
2024.0,,"20,8","19,9",500.0,25.0,541.0,Marseille
2024.0,,"16,0","16,0",690.0,43.0,1144.0,Marseille
2024.0,,"13,2","13,7",847.0,65.0,769.0,Marseille
2024.0,,"15,5","15,4",750.0,54.0,899.0,Marseille
2024.0,,,,,,11.0,Marseille
2024.0,,,,,,38.0,Marseille
2024.0,,"22,0","21,0",534.0,25.0,203.0,Marseille
2024.0,,"16,8","16,8",680.0,41.0,376.0,Marseille
2024.0,,"13,0","13,5",850.0,65.0,206.0,Marseille
2024.0,,"12,7","12,5",1138.0,88.0,65.0,Marseille
2024.0,,"14,1","13,5",780.0,64.0,1900.0,Marseille
2024.0,,,,,,42.0,Marseille
2024.0,,"12,4","11,8",1383.0,115.0,72.0,Marseille
2024.0,,"20,6","19,5",470.0,26.0,338.0,Marseille
2024.0,,"16,0","15,8",690.0,43.0,754.0,Marseille
2024.0,,"12,9","13,1",820.0,66.0,524.0,Marseille
2024.0,,"11,8","12,0",1035.0,92.0,170.0,Marseille
2024.0,,"14,2","13,8",750.0,58.0,7954.0,Marseille
2024.0,,"12,2","12,4",1185.0,95.0,724.0,Marseille
2024.0,,"16,6","16,7",465.0,29.0,743.0,Marseille
2024.0,,"15,6","15,4",650.0,43.0,3395.0,Marseille
2024.0,,"13,4","13,4",830.0,64.0,3092.0,Marseille
2024.0,,"14,8","14,7",743.0,54.0,2715.0,Marseille
2024.0,,,,,,27.0,Marseille
2024.0,,,,,,42.0,Marseille
2024.0,,"16,7","16,4",480.0,29.0,296.0,Marseille
2024.0,,"15,9","15,7",660.0,43.0,1265.0,Marseille
2024.0,,"14,2","14,1",850.0,62.0,950.0,Marseille
2024.0,,"12,1","11,8",1009.0,90.0,135.0,Marseille
2024.0,,"14,0","13,5",750.0,60.0,5239.0,Marseille
2024.0,,"14,0","13,8",900.0,63.0,63.0,Marseille
2024.0,,"13,3","12,8",1250.0,100.0,102.0,Marseille
2024.0,,"16,5","16,9",455.0,28.0,445.0,Marseille
2024.0,,"15,3","15,3",650.0,42.0,2109.0,Marseille
2024.0,,"12,9","13,1",820.0,64.0,2075.0,Marseille
2024.0,,"11,2","10,9",980.0,87.0,445.0,Marseille
2024.0,,"12,9","12,2",630.0,57.0,8800.0,Marseille
2024.0,,"11,6","11,0",815.0,82.0,374.0,Marseille
2024.0,,"16,9","16,8",477.0,29.0,1892.0,Marseille
2024.0,,"13,9","13,7",580.0,42.0,3588.0,Marseille
2024.0,,"11,6","11,5",720.0,64.0,2257.0,Marseille
2024.0,,"10,1","10,3",900.0,101.0,689.0,Marseille
2024.0,,"16,9","16,8",478.0,29.0,1902.0,Marseille
2024.0,,"14,0","13,7",580.0,43.0,3646.0,Marseille
2024.0,,"11,6","11,5",730.0,65.0,2414.0,Marseille
2024.0,,"10,6","10,2",970.0,104.0,838.0,Marseille
2024.0,,"14,2","13,3",650.0,54.0,2475.0,Marseille
2024.0,,"12,5","11,9",630.0,57.0,6325.0,Marseille
2024.0,,"12,2","12,2",685.0,60.0,6030.0,Marseille
2024.0,,"11,7","11,8",820.0,80.0,256.0,Marseille
2024.0,,"17,2","17,7",480.0,27.0,783.0,Marseille
2024.0,,"14,0","14,1",592.0,42.0,1688.0,Marseille
2024.0,,"11,6","11,7",719.0,63.0,2322.0,Marseille
2024.0,,"10,7","10,9",838.0,82.0,981.0,Marseille
2024.0,,"17,2","17,7",480.0,27.0,795.0,Marseille
2024.0,,"14,0","14,2",599.0,42.0,1722.0,Marseille
2024.0,,"11,6","11,6",720.0,64.0,2422.0,Marseille
2024.0,,"10,7","11,1",871.0,87.0,1091.0,Marseille
2024.0,,"13,5","13,5",720.0,58.0,1565.0,Marseille
2024.0,,"11,9","11,7",672.0,61.0,4465.0,Marseille
2024.0,,"12,4","12,2",750.0,68.0,3216.0,Marseille
2024.0,,"13,4","12,2",1139.0,97.0,276.0,Marseille
2024.0,,"17,3","17,0",500.0,29.0,705.0,Marseille
2024.0,,"13,8","13,6",620.0,47.0,853.0,Marseille
2024.0,,"11,7","11,8",750.0,66.0,860.0,Marseille
2024.0,,"10,4","11,0",890.0,88.0,522.0,Marseille
2024.0,,"17,3","17,1",500.0,29.0,709.0,Marseille
2024.0,,"14,2","14,0",630.0,46.0,873.0,Marseille
2024.0,,"11,8","11,9",760.0,67.0,919.0,Marseille
2024.0,,"10,8","11,2",998.0,97.0,715.0,Marseille
2024.0,,"13,5","13,5",760.0,64.0,922.0,Marseille
2024.0,,"12,0","11,7",747.0,69.0,2294.0,Marseille
2024.0,,"14,4","13,9",770.0,61.0,2799.0,Marseille
2024.0,,"13,1","12,9",1200.0,93.0,163.0,Marseille
2024.0,,"20,8","19,9",500.0,25.0,541.0,Marseille
2024.0,,"16,3","16,2",689.0,43.0,1130.0,Marseille
2024.0,,"13,0","13,2",838.0,66.0,730.0,Marseille
2024.0,,"12,0","12,1",1042.0,91.0,235.0,Marseille
2024.0,,"20,8","19,9",500.0,25.0,541.0,Marseille
2024.0,,"16,0","16,0",690.0,43.0,1144.0,Marseille
2024.0,,"13,2","13,7",847.0,65.0,769.0,Marseille
2024.0,,"12,4","12,1",1185.0,101.0,345.0,Marseille
2024.0,,"15,5","15,4",750.0,54.0,899.0,Marseille
2024.0,,"14,1","13,5",780.0,64.0,1900.0,Marseille
2024.0,,"14,2","13,8",750.0,58.0,7954.0,Marseille
2024.0,,"13,8","13,4",1200.0,90.0,234.0,Marseille
2024.0,,"16,6","16,7",465.0,29.0,741.0,Marseille
2024.0,,"15,5","15,4",650.0,43.0,3374.0,Marseille
2024.0,,"13,3","13,4",828.0,63.0,3025.0,Marseille
2024.0,,"11,5","11,1",980.0,88.0,580.0,Marseille
2024.0,,"16,6","16,7",465.0,29.0,743.0,Marseille
2024.0,,"15,6","15,4",650.0,43.0,3395.0,Marseille
2024.0,,"13,4","13,4",830.0,64.0,3092.0,Marseille
2024.0,,"12,2","12,4",1185.0,95.0,724.0,Marseille
2024.0,,"14,8","14,7",743.0,54.0,2715.0,Marseille
2024.0,,"14,0","13,5",750.0,60.0,5239.0,Marseille
2024.0,Maison,"12,5","12,0",976.0,87.0,1303.0,Marseille
2024.0,Maison,"13,3","13,0",780.0,62.0,597.0,Marseille
2024.0,Maison,"12,1","11,6",1200.0,108.0,706.0,Marseille
2024.0,Maison,"12,5","12,0",976.0,87.0,1303.0,Marseille
2024.0,Maison,"13,9","13,5",1138.0,89.0,331.0,Marseille
2024.0,Maison,"13,9","13,0",805.0,67.0,146.0,Marseille
2024.0,Maison,"13,7","13,8",1350.0,109.0,185.0,Marseille
2024.0,Maison,"12,4","11,7",945.0,86.0,972.0,Marseille
2024.0,Maison,"12,9","13,0",775.0,61.0,451.0,Marseille
2024.0,Maison,"11,8","11,0",1192.0,107.0,521.0,Marseille
2024.0,Maison,"13,9","13,5",1138.0,89.0,331.0,Marseille
2024.0,Maison,"13,9","13,5",1138.0,89.0,331.0,Marseille
2024.0,Maison,"12,4","11,7",945.0,86.0,972.0,Marseille
2024.0,Maison,"12,4","11,7",945.0,86.0,972.0,Marseille
2024.0,Maison,"11,6","11,0",815.0,82.0,374.0,Marseille
2024.0,Maison,"12,5","12,3",750.0,63.0,225.0,Marseille
2024.0,Maison,"10,7","10,0",1000.0,107.0,149.0,Marseille
2024.0,Maison,"12,2","10,9",820.0,88.0,82.0,Marseille
2024.0,Maison,"11,5","11,1",815.0,80.0,292.0,Marseille
2024.0,Maison,"11,7","11,8",820.0,80.0,256.0,Marseille
2024.0,Maison,"11,8","11,9",750.0,63.0,146.0,Marseille
2024.0,Maison,"11,6","11,7",1115.0,111.0,110.0,Marseille
2024.0,Maison,"14,0","14,4",1087.0,91.0,64.0,Marseille
2024.0,Maison,"11,0","10,9",800.0,76.0,192.0,Marseille
2024.0,Maison,"13,4","12,2",1139.0,97.0,276.0,Marseille
2024.0,Maison,"16,7","15,1",800.0,57.0,83.0,Marseille
2024.0,Maison,"13,1","11,6",1250.0,112.0,193.0,Marseille
2024.0,Maison,"14,0","14,8",1100.0,86.0,67.0,Marseille
2024.0,Maison,"13,0","11,5",1139.0,100.0,209.0,Marseille
2024.0,Maison,"13,1","12,9",1200.0,93.0,163.0,Marseille
2024.0,Maison,"14,5","15,8",800.0,59.0,53.0,Marseille
2024.0,Maison,"12,5","12,1",1300.0,111.0,110.0,Marseille
2024.0,Maison,,,,,49.0,Marseille
2024.0,Maison,"12,9","12,3",1200.0,96.0,114.0,Marseille
2024.0,Maison,"13,8","13,4",1200.0,90.0,234.0,Marseille
2024.0,Maison,"14,1","13,8",900.0,63.0,90.0,Marseille
2024.0,Maison,"13,3","13,3",1250.0,101.0,144.0,Marseille
2024.0,Maison,"15,2","15,6",1360.0,100.0,69.0,Marseille
2024.0,Maison,"13,3","13,1",1200.0,88.0,165.0,Marseille
2024.0,Maison,"11,6","11,0",815.0,82.0,374.0,Marseille
2024.0,Maison,"11,6","11,0",815.0,82.0,374.0,Marseille
2024.0,Maison,"12,2","10,9",820.0,88.0,82.0,Marseille
2024.0,Maison,"11,5","11,1",815.0,80.0,292.0,Marseille
2024.0,Maison,"11,7","11,8",820.0,80.0,256.0,Marseille
2024.0,Maison,"11,7","11,8",820.0,80.0,256.0,Marseille
2024.0,Maison,"14,0","14,4",1087.0,91.0,64.0,Marseille
2024.0,Maison,"11,0","10,9",800.0,76.0,192.0,Marseille
2024.0,Maison,"13,4","12,2",1139.0,97.0,276.0,Marseille
2024.0,Maison,"13,4","12,2",1139.0,97.0,276.0,Marseille
2024.0,Maison,"14,0","14,8",1100.0,86.0,67.0,Marseille
2024.0,Maison,"13,0","11,5",1139.0,100.0,209.0,Marseille
2024.0,Maison,"13,1","12,9",1200.0,93.0,163.0,Marseille
